STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,Date,Predominant_Soil_Type,WL(mbgl),District Population,Block Population,Annual_Avg_Temp,Rainfall(mm/Year)
Karnataka,Chamarajanagara,Gundlupet,Karakalamadahalli,11.6333,76.6417,01-08-23,Red Loamy Soil,4,1020791,275000,24.75,800.7888441
Karnataka,Chamarajanagara,Gundlupet,Kurubara Hundi,11.9319,76.6094,01-08-23,Red Loamy Soil,2.9,1020791,275000,24.75,916.6688313
Karnataka,Chamarajanagara,Gundlupet,Maddur,11.7778,76.55,01-08-23,Red Loamy Soil,2.8,1020791,275000,24.75,1017.072636
Karnataka,Chamarajanagara,Hanuru,Hanur Beat,12.0917,77.3056,01-08-23,Red Loamy Soil,10.7,1020791,185000,25.65,1008.456349
Karnataka,Chamarajanagara,Hanuru,Kombutuki,11.9833,77.5667,01-08-23,Red Loamy Soil,4.2,1020791,185000,25.65,969.2522989
Karnataka,Chamarajanagara,Hanuru,Kurubaradoddi,12.0375,77.3542,01-08-23,Red Loamy Soil,4.9,1020791,185000,25.65,1007.749817
Karnataka,Chamarajanagara,Hanuru,Mahadeshwarabetta,12.0306,77.5875,01-08-23,Red Loamy Soil,4.5,1020791,185000,25.65,958.377334
Karnataka,Chamarajanagara,Hanuru,Metitiruvu,11.9917,77.4972,01-08-23,Red Loamy Soil,7.7,1020791,185000,25.65,1003.93034
Karnataka,Chamarajanagara,Hanuru,Palanimele,12.0056,77.4083,01-08-23,Red Loamy Soil,9.5,1020791,185000,25.65,490.7617488
Karnataka,Chamarajanagara,Hanuru,Ramapura,12.0028,77.4028,01-08-23,Red Loamy Soil,3.3,1020791,185000,25.65,934.8159765
Karnataka,Chamarajanagara,Hanuru,Yeriyuru,12.0056,77.4083,01-08-23,Red Loamy Soil,5.6,1020791,185000,25.65,958.7923918
Karnataka,Chamarajanagara,Kollegala,Kollegala,12.1492,77.0933,01-08-23,Red Loamy Soil,11.7,1020791,385000,25.8,935.0007426
Karnataka,Chamarajanagara,Kollegala,Kunthur,12.125,77.0356,01-08-23,Red Loamy Soil,1.8,1020791,385000,25.8,951.6830607
Karnataka,Chamarajanagara,Kollegala,Madhuvanahalli,12.1522,77.15,01-08-23,Red Loamy Soil,2,1020791,385000,25.8,1091.911518
Karnataka,Chamarajanagara,Kollegala,Tagarapura,12.1194,76.9917,01-08-23,Red Loamy Soil,6.3,1020791,385000,25.8,894.2392003
Karnataka,Chamarajanagara,Kollegala,Uttamballi,12.1472,77.075,01-08-23,Red Loamy Soil,6.9,1020791,385000,25.8,1316.145315
Karnataka,Chamarajanagara,Yelandur,Agara,12.1167,77.075,01-08-23,Red Loamy & Sandy Loam,1.5,1020791,175791,25.6,1086.99704
Karnataka,Chamarajanagara,Yelandur,Maddur,12.0778,77.0667,01-08-23,Red Loamy & Sandy Loam,8.9,1020791,175791,25.6,979.8889124
Karnataka,Chikkaballapura,Chintamani,Chintamani,13.4056,78.0553,01-08-23,Red Loamy Soil,2,1255104,485000,25.95,1049.420655
Karnataka,Chikkaballapura,Chintamani,Gajalahalli,13.3153,78.0667,01-08-23,Red Loamy Soil,1.7,1255104,485000,25.95,1060.669157
Karnataka,Chikkaballapura,Chintamani,Murugamalla,13.4333,78.1264,01-08-23,Red Loamy Soil,2.4,1255104,485000,25.95,945.2014395
Karnataka,Chikkaballapura,Chintamani,Upparapete,13.4,77.9917,01-08-23,Red Loamy Soil,4.5,1255104,485000,25.95,1065.719619
Karnataka,Chikkaballapura,Gauribidanur,Bevinahalli,13.4917,77.4708,01-08-23,Red Loamy Soil,8.6,1255104,385000,26.05,1128.680028
Karnataka,Chikkaballapura,Gauribidanur,Hossur,13.575,77.4417,01-08-23,Red Loamy Soil,1,1255104,385000,26.05,1180.056242
Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,13.5833,77.6083,01-08-23,Red Loamy Soil,1.8,1255104,385000,26.05,1180.700967
Karnataka,Chikkaballapura,Gauribidanur,Pura,13.5389,77.6056,01-08-23,Red Loamy Soil,3,1255104,385000,26.05,1049.185868
Karnataka,Chikkaballapura,Gudibanda,Gudibanda [R],13.6761,77.6842,01-08-23,Red Loamy Soil,1.4,1255104,385104,25.85,888.2951621
Karnataka,Chikkaballapura,Gudibanda,Hampasandra,13.7431,77.7514,01-08-23,Red Loamy Soil,3.1,1255104,385104,25.85,1005.367106
Karnataka,Chikkamagaluru,Ajjampura,Ajjampura,13.7472,76.0083,01-08-23,Red Sandy Soil,2.6,1137961,125000,25.99,1347.868956
Karnataka,Chikkamagaluru,Ajjampura,Channapura,13.7,76.0028,01-08-23,Red Sandy Soil,6.7,1137961,125000,25.99,1236.908747
Karnataka,Chikkamagaluru,Ajjampura,Shivane,13.8167,76.0542,01-08-23,Red Sandy Soil,12.9,1137961,125000,25.99,1166.695438
Karnataka,Chikkamagaluru,Chikkamagaluru,Aladagudde,13.2731,75.7233,01-08-23,Red Loamy & Lateritic Soil,5,1137961,195000,23.85,956.2883633
Karnataka,Chikkamagaluru,Chikkamagaluru,Aldur,13.2417,75.65,01-08-23,Red Loamy & Lateritic Soil,16.4,1137961,195000,23.85,1068.674273
Karnataka,Chikkamagaluru,Chikkamagaluru,Bannur,13.26,75.6336,01-08-23,Red Loamy & Lateritic Soil,3,1137961,195000,23.85,881.1496972
Karnataka,Chikkamagaluru,Chikkamagaluru,Chikmagalur (Rural),13.3256,75.78,01-08-23,Red Loamy & Lateritic Soil,3.7,1137961,195000,23.85,991.6294686
Karnataka,Chikkamagaluru,Chikkamagaluru,Gori Gundi,13.3578,75.5347,01-08-23,Red Loamy & Lateritic Soil,5.1,1137961,195000,23.85,1040.054499
Karnataka,Chikkamagaluru,Chikkamagaluru,Halemudigere,13.3,75.6333,01-08-23,Red Loamy & Lateritic Soil,5.9,1137961,195000,23.85,1018.25401
Karnataka,Chikkamagaluru,Chikkamagaluru,Handi,13.2,75.6833,01-08-23,Red Loamy & Lateritic Soil,7.1,1137961,195000,23.85,1208.49029
Karnataka,Chikkamagaluru,Chikkamagaluru,Hukkunda,13.3247,75.7267,01-08-23,Red Loamy & Lateritic Soil,5.2,1137961,195000,23.85,861.5436129
Karnataka,Chikkamagaluru,Chikkamagaluru,Hunsehalli,13.3308,75.5569,01-08-23,Red Loamy & Lateritic Soil,4.1,1137961,195000,23.85,944.9951593
Karnataka,Chikkamagaluru,Chikkamagaluru,Kadubugere,13.3658,75.5181,01-08-23,Red Loamy & Lateritic Soil,4.7,1137961,195000,23.85,871.2318043
Karnataka,Chikkamagaluru,Chikkamagaluru,Kanati,13.3083,75.5833,01-08-23,Red Loamy & Lateritic Soil,2.2,1137961,195000,23.85,887.5195181
Karnataka,Chikkamagaluru,Chikkamagaluru,Karthikere,13.2911,75.8086,01-08-23,Red Loamy & Lateritic Soil,5,1137961,195000,23.85,1090.440884
Karnataka,Chikkamagaluru,Chikkamagaluru,Koduvalli,13.2636,75.6847,01-08-23,Red Loamy & Lateritic Soil,9,1137961,195000,23.85,829.70392
Karnataka,Chikkamagaluru,Chikkamagaluru,Rampura,13.3,75.7667,01-08-23,Red Loamy & Lateritic Soil,2.7,1137961,195000,23.85,1185.580317
Karnataka,Chikkamagaluru,Chikkamagaluru,Vasthare,13.25,75.7083,01-08-23,Red Loamy & Lateritic Soil,5.7,1137961,195000,23.85,1031.727633
Karnataka,Chikkamagaluru,Kadur,Agrahara,13.4333,76,01-08-23,Red Sandy Soil,11.3,1137961,175000,25.65,1092.81575
Karnataka,Chikkamagaluru,Kadur,Hirenalluru,13.6725,76.0411,01-08-23,Red Sandy Soil,3,1137961,175000,25.65,1148.824011
Karnataka,Chikkamagaluru,Kadur,Macheri,13.3869,76.0767,01-08-23,Red Sandy Soil,3.4,1137961,175000,25.65,1013.892522
Karnataka,Chikkamagaluru,Kadur,Mallidevihalli,13.5492,76.0706,01-08-23,Red Sandy Soil,2.8,1137961,175000,25.65,1246.061957
Karnataka,Chikkamagaluru,Kadur,Uppinahalli,13.3356,76.0292,01-08-23,Red Sandy Soil,5.8,1137961,175000,25.65,1046.018591
Karnataka,Chikkamagaluru,Kalasa,Balehole,13.2667,75.4125,01-08-23,Lateritic Soil,9.2,1137961,85000,24.35,1159.113038
Karnataka,Chikkamagaluru,Kalasa,Hire Bile,13.2075,75.4192,01-08-23,Lateritic Soil,0.9,1137961,85000,24.35,1035.695643
Karnataka,Chikkamagaluru,Kalasa,Hornadu,13.2769,75.3447,01-08-23,Lateritic Soil,3.1,1137961,85000,24.35,1114.398658
Karnataka,Chikkamagaluru,Kalasa,Jakkanakki,13.2583,75.2958,01-08-23,Lateritic Soil,7.3,1137961,85000,24.35,1111.321901
Karnataka,Chikkamagaluru,Kalasa,Kalasa,13.2333,75.3542,01-08-23,Lateritic Soil,2.5,1137961,85000,24.35,1104.992991
Karnataka,Chikkamagaluru,Kalasa,Thodlu Karegadde,13.2114,75.3439,01-08-23,Lateritic Soil,3.5,1137961,85000,24.35,919.7088226
Karnataka,Chikkamagaluru,Koppa,Agalagandi,13.3881,75.3331,01-08-23,Lateritic Soil,7,1137961,115000,24.85,1144.488866
Karnataka,Chikkamagaluru,Koppa,Begaru,13.5042,75.2083,01-08-23,Lateritic Soil,9.6,1137961,115000,24.85,1039.971452
Karnataka,Chikkamagaluru,Koppa,Hariharapura,13.525,75.3,01-08-23,Lateritic Soil,7.1,1137961,115000,24.85,1183.948205
Karnataka,Chikkamagaluru,Koppa,Herur,13.3767,75.3997,01-08-23,Lateritic Soil,5.4,1137961,115000,24.85,755.3784833
Karnataka,Chikkamagaluru,Koppa,Jayapura,13.3958,75.375,01-08-23,Lateritic Soil,8.8,1137961,115000,24.85,859.9175667
Karnataka,Chikkamagaluru,Koppa,Kalanaikana Katte,13.5181,75.2714,01-08-23,Lateritic Soil,7,1137961,115000,24.85,1143.374334
Karnataka,Chikkamagaluru,Koppa,Koppa (Rural),13.5322,75.3622,01-08-23,Lateritic Soil,5.1,1137961,115000,24.85,1369.354138
Karnataka,Chikkamagaluru,Koppa,Kudregundi,13.55,75.425,01-08-23,Lateritic Soil,12.1,1137961,115000,24.85,1216.508812
Karnataka,Chikkamagaluru,Koppa,Narve,13.4833,75.3333,01-08-23,Lateritic Soil,5.7,1137961,115000,24.85,983.8798599
Karnataka,Chikkamagaluru,Koppa,Samse,13.3667,75.3,01-08-23,Lateritic Soil,4.2,1137961,115000,24.85,823.6946377
Karnataka,Chikkamagaluru,Koppa,Shanuvalli,13.5108,75.2375,01-08-23,Lateritic Soil,4.5,1137961,115000,24.85,1199.712933
Karnataka,Chikkamagaluru,Mudigere,Banakal,13.1353,75.5492,01-08-23,Lateritic Soil,3.7,1137961,145000,23.75,1048.060017
Karnataka,Chikkamagaluru,Mudigere,Bidarahalli,13.1222,75.6161,01-08-23,Lateritic Soil,12.1,1137961,145000,23.75,1147.770633
Karnataka,Chikkamagaluru,Mudigere,Bilagola,13.1483,75.6461,01-08-23,Lateritic Soil,6,1137961,145000,23.75,1078.417308
Karnataka,Chikkamagaluru,Mudigere,Chackmakki,13.14,75.5639,01-08-23,Lateritic Soil,3.2,1137961,145000,23.75,1064.946439
Karnataka,Chikkamagaluru,Mudigere,Horatti,13.1294,75.59,01-08-23,Lateritic Soil,7.6,1137961,145000,23.75,1503.498817
Karnataka,Chikkamagaluru,Mudigere,Jannapura,13.1333,75.5,01-08-23,Lateritic Soil,9.3,1137961,145000,23.75,1059.078006
Karnataka,Chikkamagaluru,Mudigere,Jn Bylu,13.0917,75.66,01-08-23,Lateritic Soil,8,1137961,145000,23.75,1032.990719
Karnataka,Chikkamagaluru,Mudigere,Kottigehara,13.125,75.5042,01-08-23,Lateritic Soil,2.1,1137961,145000,23.75,1041.157699
Karnataka,Chikkamagaluru,Mudigere,Mudigere (Rural),13.1217,75.6283,01-08-23,Lateritic Soil,11.1,1137961,145000,23.75,971.5969925
Karnataka,Chikkamagaluru,Narasimharajapura,Alehalli,13.4681,75.4611,01-08-23,Lateritic Soil,8.4,1137961,125000,25.05,1233.627434
Karnataka,Chikkamagaluru,Narasimharajapura,Balehonnur,13.3347,75.5,01-08-23,Lateritic Soil,7.1,1137961,125000,25.05,1022.03935
Karnataka,Chikkamagaluru,Narasimharajapura,Bannur,13.3311,75.4917,01-08-23,Lateritic Soil,8.3,1137961,125000,25.05,1170.223906
Karnataka,Chikkamagaluru,Narasimharajapura,Magundi,13.2728,75.4814,01-08-23,Lateritic Soil,4.1,1137961,125000,25.05,1113.150454
Karnataka,Chikkamagaluru,Narasimharajapura,Mahalgodu,13.2764,75.4717,01-08-23,Lateritic Soil,3.8,1137961,125000,25.05,1253.577879
Karnataka,Chikkamagaluru,Narasimharajapura,Moodavagilu,13.565,75.4892,01-08-23,Lateritic Soil,3.2,1137961,125000,25.05,1155.40194
Karnataka,Chikkamagaluru,Narasimharajapura,Muthinakoppa,13.7225,75.4678,01-08-23,Lateritic Soil,2.6,1137961,125000,25.05,922.1797829
Karnataka,Chikkamagaluru,Narasimharajapura,Muthinakoppa,13.7225,75.4778,01-08-23,Lateritic Soil,2.6,1137961,125000,25.05,905.2143322
Karnataka,Chikkamagaluru,Narasimharajapura,Narasimharajapura,13.6,75.5,01-08-23,Lateritic Soil,3.9,1137961,125000,25.05,1306.255372
Karnataka,Chikkamagaluru,Narasimharajapura,Seegodu,13.3436,75.445,01-08-23,Lateritic Soil,7,1137961,125000,25.05,984.4633795
Karnataka,Chikkamagaluru,Narasimharajapura,Shankarapura,13.7147,75.4647,01-08-23,Lateritic Soil,8.1,1137961,125000,25.05,905.512113
Karnataka,Chikkamagaluru,Narasimharajapura,Shettikoppa,13.6667,75.4917,01-08-23,Lateritic Soil,6.5,1137961,125000,25.05,999.55971
Karnataka,Chikkamagaluru,Narasimharajapura,Sutha Echeker,13.5789,75.4631,01-08-23,Lateritic Soil,9.9,1137961,125000,25.05,1283.111293
Karnataka,Chikkamagaluru,Sringeri,Kelakoppa,13.4608,75.2306,01-08-23,Lateritic Soil,7.8,1137961,95000,24.55,871.5280502
Karnataka,Chikkamagaluru,Sringeri,Menase,13.4158,75.2767,01-08-23,Lateritic Soil,8.2,1137961,95000,24.55,951.2107194
Karnataka,Chikkamagaluru,Sringeri,Nallur,13.4764,75.2114,01-08-23,Lateritic Soil,2.7,1137961,95000,24.55,985.7088737
Karnataka,Chikkamagaluru,Sringeri,Sringeri (Rural),13.4,75.25,01-08-23,Lateritic Soil,4.6,1137961,95000,24.55,892.321519
Karnataka,Chikkamagaluru,Tarikere,Bavikeri Block,13.7167,75.7111,01-08-23,Red Loamy Soil,6.4,1137961,172961,25.75,926.1033992
Karnataka,Chikkamagaluru,Tarikere,Lakkavalli,13.6944,75.6556,01-08-23,Red Loamy Soil,2.1,1137961,172961,25.75,874.3638037
Karnataka,Chikkamagaluru,Tarikere,Rangenahalli,13.7067,75.6972,01-08-23,Red Loamy Soil,2.8,1137961,172961,25.75,1033.824388
Karnataka,Chikkamagaluru,Tarikere,Seethapura,13.7178,75.8219,01-08-23,Red Loamy Soil,1.5,1137961,172961,25.75,1050.598675
Karnataka,Chikkamagaluru,Tarikere,Tareekere,13.6667,75.75,01-08-23,Red Loamy Soil,13.8,1137961,172961,25.75,997.6217769
Karnataka,Chitradurga,Challakere,Molakalmuru,14.4833,76.75,01-08-23,Mixed Red & Black Soil,2.7,1659456,285000,27.05,913.1928242
Karnataka,Chitradurga,Chitradurga,Bommenahalli,14.2192,76.2617,01-08-23,Mixed Red & Black Soil,1.9,1659456,385000,26.6,1329.440392
Karnataka,Chitradurga,Chitradurga,Chitradurga (Rural),14.2167,76.4,01-08-23,Mixed Red & Black Soil,2,1659456,385000,26.6,941.8906756
Karnataka,Chitradurga,Chitradurga,Hampanur,14.3514,76.1639,01-08-23,Mixed Red & Black Soil,6,1659456,385000,26.6,1193.060057
Karnataka,Chitradurga,Chitradurga,Shivganga,14.4058,76.4322,01-08-23,Mixed Red & Black Soil,3.2,1659456,385000,26.6,994.220011
Karnataka,Chitradurga,Chitradurga,Siddapura,14.2653,76.1944,01-08-23,Mixed Red & Black Soil,12.2,1659456,385000,26.6,1245.14503
Karnataka,Chitradurga,Chitradurga,Siddavvanadurga,14.3583,76.3167,01-08-23,Mixed Red & Black Soil,2.1,1659456,385000,26.6,1295.247353
Karnataka,Chitradurga,Hiriyur,Harthikote,14.05,76.55,01-08-23,Mixed Red & Black Soil,4.2,1659456,295000,26.45,997.107962
Karnataka,Chitradurga,Hiriyur,Maskal,13.985,76.65,01-08-23,Mixed Red & Black Soil,4.1,1659456,295000,26.45,835.3176405
Karnataka,Chitradurga,Hiriyur,Vaddikere,14.1167,76.6,01-08-23,Mixed Red & Black Soil,8.2,1659456,295000,26.45,1238.120598
Karnataka,Chitradurga,Holalkere,Arehalli,14.0333,76.1167,01-08-23,Mixed Red & Black Soil,2.9,1659456,245000,26.1,1408.867582
Karnataka,Chitradurga,Holalkere,Dogganal,14.0319,76.0736,01-08-23,Mixed Red & Black Soil,3.3,1659456,245000,26.1,1189.746681
Karnataka,Chitradurga,Holalkere,Dummi,14.05,76.0833,01-08-23,Mixed Red & Black Soil,1.8,1659456,245000,26.1,1152.831663
Karnataka,Chitradurga,Holalkere,Gangasamudra,13.9333,76.1333,01-08-23,Mixed Red & Black Soil,4,1659456,245000,26.1,1242.961591
Karnataka,Chitradurga,Holalkere,Hanumali,13.9972,76.0847,01-08-23,Mixed Red & Black Soil,4.9,1659456,245000,26.1,1239.548227
Karnataka,Chitradurga,Holalkere,Kallavvanagathihalli,14.1769,76.1525,01-08-23,Mixed Red & Black Soil,3.8,1659456,245000,26.1,1013.919175
Karnataka,Chitradurga,Holalkere,Kumminagatta,13.9817,76.2958,01-08-23,Mixed Red & Black Soil,7,1659456,245000,26.1,1024.754803
Karnataka,Chitradurga,Holalkere,Muthugaduru,14.2194,76.1167,01-08-23,Mixed Red & Black Soil,7.5,1659456,245000,26.1,1233.123533
Karnataka,Chitradurga,Holalkere,R.Nulenur,14.025,76.125,01-08-23,Mixed Red & Black Soil,3.2,1659456,245000,26.1,1105.272998
Karnataka,Chitradurga,Holalkere,Ramagiri,13.9528,76.1236,01-08-23,Mixed Red & Black Soil,3.3,1659456,245000,26.1,1318.950839
Karnataka,Chitradurga,Holalkere,Talya,14.025,76.275,01-08-23,Mixed Red & Black Soil,3.1,1659456,245000,26.1,1021.223678
Karnataka,Chitradurga,Hosdurga,Belagur,13.6264,76.2931,01-08-23,Mixed Red & Black Soil,3,1659456,449456,25.9,1209.571488
Karnataka,Chitradurga,Hosdurga,Garaga,13.63,76.3511,01-08-23,Mixed Red & Black Soil,5,1659456,449456,25.9,1148.645697
Karnataka,Chitradurga,Hosdurga,Gatti Hosahalli,13.9,76.3125,01-08-23,Mixed Red & Black Soil,8.5,1659456,449456,25.9,1098.534365
Karnataka,Chitradurga,Hosdurga,Gutikatte,13.8533,76.2278,01-08-23,Mixed Red & Black Soil,9.8,1659456,449456,25.9,1290.384116
Karnataka,Chitradurga,Hosdurga,Hosa Kudavinkatte,13.8625,76.3014,01-08-23,Mixed Red & Black Soil,9.5,1659456,449456,25.9,1216.69823
Karnataka,Chitradurga,Hosdurga,Hosadurga,13.8625,76.1361,01-08-23,Mixed Red & Black Soil,11.5,1659456,449456,25.9,963.942427
Karnataka,Chitradurga,Hosdurga,Hosadurga,13.7833,76.2833,01-08-23,Mixed Red & Black Soil,6.7,1659456,449456,25.9,1204.780302
Karnataka,Dakshina Kannada,Bantval,Bantval,12.8833,75.0333,01-08-23,Lateritic Soil,3.5,2089649,285000,27.1,1247.496095
Karnataka,Dakshina Kannada,Bantval,Bollangadi,12.8581,75.0567,01-08-23,Lateritic Soil,3.3,2089649,285000,27.1,1019.790797
Karnataka,Dakshina Kannada,Bantval,Kabaka,12.7858,75.1536,01-08-23,Lateritic Soil,4,2089649,285000,27.1,996.6366224
Karnataka,Dakshina Kannada,Bantval,Kalladka,12.8417,75.0667,01-08-23,Lateritic Soil,4,2089649,285000,27.1,937.6804279
Karnataka,Dakshina Kannada,Bantval,Kavalmudur,12.9328,75.1361,01-08-23,Lateritic Soil,7.6,2089649,285000,27.1,1042.919417
Karnataka,Dakshina Kannada,Bantval,Kelagina Ogga,12.9194,75.0931,01-08-23,Lateritic Soil,2.9,2089649,285000,27.1,1146.885103
Karnataka,Dakshina Kannada,Bantval,KudthaMuger,12.7758,75.0483,01-08-23,Lateritic Soil,5.1,2089649,285000,27.1,910.5347551
Karnataka,Dakshina Kannada,Bantval,Kudupadaru,12.7167,75.1111,01-08-23,Lateritic Soil,8.9,2089649,285000,27.1,826.7988659
Karnataka,Dakshina Kannada,Bantval,Mani,12.9167,75.1208,01-08-23,Lateritic Soil,8,2089649,285000,27.1,987.3900134
Karnataka,Dakshina Kannada,Bantval,Mittur,12.8,75.1417,01-08-23,Lateritic Soil,4.7,2089649,285000,27.1,828.0412532
Karnataka,Dakshina Kannada,Bantval,Nayanaadu,12.9708,75.1506,01-08-23,Lateritic Soil,4.5,2089649,285000,27.1,1126.292766
Karnataka,Dakshina Kannada,Bantval,Perne,12.8258,75.195,01-08-23,Lateritic Soil,6,2089649,285000,27.1,972.9315345
Karnataka,Dakshina Kannada,Bantval,Subashnagar,12.8558,75.0203,01-08-23,Lateritic Soil,4.3,2089649,285000,27.1,775.8747233
Karnataka,Dakshina Kannada,Bantval,Ukkuda,12.7417,75.1056,01-08-23,Lateritic Soil,6,2089649,285000,27.1,978.3363728
Karnataka,Dakshina Kannada,Bantval,Veerakamba,12.8172,75.0819,01-08-23,Lateritic Soil,4.1,2089649,285000,27.1,1007.397752
Karnataka,Dakshina Kannada,Bantval,Bantval Vittal (Ct),12.7625,75.0981,01-08-23,Lateritic Soil,8,2089649,285000,27.1,1099.557842
Karnataka,Dakshina Kannada,Beltangadi,Adantadka,12.8486,75.2631,01-08-23,Lateritic Soil,7.1,2089649,195000,26.45,1016.840469
Karnataka,Dakshina Kannada,Beltangadi,Addhole,12.9292,75.5125,01-08-23,Lateritic Soil,3.9,2089649,195000,26.45,1324.998969
Karnataka,Dakshina Kannada,Beltangadi,Arasa Katte,13.1119,75.1614,01-08-23,Lateritic Soil,6,2089649,195000,26.45,980.5869223
Karnataka,Dakshina Kannada,Beltangadi,Badagakaranduru,12.9608,75.3244,01-08-23,Lateritic Soil,7.5,2089649,195000,26.45,1037.700218
Karnataka,Dakshina Kannada,Beltangadi,Beltangadi,13,75.2833,01-08-23,Lateritic Soil,5.4,2089649,195000,26.45,1034.563408
Karnataka,Dakshina Kannada,Beltangadi,Gerukatte,12.9517,75.2622,01-08-23,Lateritic Soil,7.1,2089649,195000,26.45,1003.983242
Karnataka,Dakshina Kannada,Beltangadi,Kalleri,12.8781,75.2436,01-08-23,Lateritic Soil,9.1,2089649,195000,26.45,1062.221338
Karnataka,Dakshina Kannada,Beltangadi,Kukkedi,12.9997,75.17,01-08-23,Lateritic Soil,5.8,2089649,195000,26.45,1131.162195
Karnataka,Dakshina Kannada,Beltangadi,Nidigal,13.0306,75.3803,01-08-23,Lateritic Soil,4.5,2089649,195000,26.45,1253.309806
Karnataka,Dakshina Kannada,Beltangadi,Nidle,12.9542,75.3833,01-08-23,Lateritic Soil,9,2089649,195000,26.45,811.1765809
Karnataka,Dakshina Kannada,Beltangadi,Padangady,12.9156,75.2281,01-08-23,Lateritic Soil,7.7,2089649,195000,26.45,967.1185689
Karnataka,Dakshina Kannada,Beltangadi,Shiradi,12.8958,75.5125,01-08-23,Lateritic Soil,8.5,2089649,195000,26.45,975.0192862
Karnataka,Dakshina Kannada,Beltangadi,Surya,13.0014,75.425,01-08-23,Lateritic Soil,2.3,2089649,195000,26.45,1190.782545
Karnataka,Dakshina Kannada,Beltangadi,Venooru,13.0111,75.1444,01-08-23,Lateritic Soil,7.6,2089649,195000,26.45,997.3330408
Karnataka,Dakshina Kannada,Kadaba,Aithoor,12.7917,75.325,01-08-23,Lateritic Soil,7.6,2089649,125000,26.15,750.101161
Karnataka,Dakshina Kannada,Kadaba,Ballya,12.7714,75.4231,01-08-23,Lateritic Soil,4.6,2089649,125000,26.15,1046.01457
Karnataka,Dakshina Kannada,Kadaba,Balpa,12.675,75.5333,01-08-23,Lateritic Soil,7.6,2089649,125000,26.15,1020.571615
Karnataka,Dakshina Kannada,Kadaba,Bantra,12.7425,75.5081,01-08-23,Lateritic Soil,3.8,2089649,125000,26.15,1057.650235
Karnataka,Dakshina Kannada,Kadaba,Bilinele,12.7153,75.5625,01-08-23,Lateritic Soil,3.8,2089649,125000,26.15,872.6230679
Karnataka,Dakshina Kannada,Kadaba,Kadaba,12.7417,75.4667,01-08-23,Lateritic Soil,4,2089649,125000,26.15,1288.482702
Karnataka,Dakshina Kannada,Kadaba,Kenya,12.7444,75.5008,01-08-23,Lateritic Soil,9.6,2089649,125000,26.15,982.2510324
Karnataka,Dakshina Kannada,Kadaba,Kokkada,12.8603,75.4122,01-08-23,Lateritic Soil,5.7,2089649,125000,26.15,1011.277971
Karnataka,Dakshina Kannada,Kadaba,Madavu,12.6847,75.3125,01-08-23,Lateritic Soil,8.5,2089649,125000,26.15,891.3512145
Karnataka,Dakshina Kannada,Kadaba,Nelyadi,12.8361,75.4056,01-08-23,Lateritic Soil,2.1,2089649,125000,26.15,898.0571994
Karnataka,Dakshina Kannada,Kadaba,Sampaje,12.6653,75.5422,01-08-23,Lateritic Soil,7.1,2089649,125000,26.15,841.486956
Karnataka,Dakshina Kannada,Kadaba,Subramanya,12.6667,75.6194,01-08-23,Lateritic Soil,5.6,2089649,125000,26.15,966.0058722
Karnataka,Dakshina Kannada,Kadaba,SunkadakatteIthoor,12.7347,75.5389,01-08-23,Lateritic Soil,7.8,2089649,125000,26.15,886.4652242
Karnataka,Dakshina Kannada,Kadaba,Ujire,12.6706,75.5692,01-08-23,Lateritic Soil,2.6,2089649,125000,26.15,1333.765101
Karnataka,Dakshina Kannada,Kadaba,Yenekallu,12.6717,75.5586,01-08-23,Lateritic Soil,6.6,2089649,125000,26.15,742.1036429
Karnataka,Dakshina Kannada,Mangaluru,86 Attavara,12.8614,74.8472,01-08-23,Coastal Alluvial & Lateritic Soil,6.7,2089649,885000,27.25,870.3554178
Karnataka,Dakshina Kannada,Mangaluru,Mangaluru Adyar (Ct),12.9806,74.8333,01-08-23,Coastal Alluvial & Lateritic Soil,1.6,2089649,885000,27.25,988.3328357
Karnataka,Dakshina Kannada,Mangaluru,Mangaluru Bajpe (Ct),12.9825,74.8861,01-08-23,Coastal Alluvial & Lateritic Soil,7.6,2089649,885000,27.25,1149.711192
Karnataka,Dakshina Kannada,Mangaluru,Mangaluru Bala (Og),12.9814,74.8244,01-08-23,Coastal Alluvial & Lateritic Soil,7.3,2089649,885000,27.25,986.5414678
